"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
673962,"Jung, Josh","R","R",24.475824129550634,25.3439300277015,25.886832123002147,-4.732619075204752,32.3958111365184,7.919987006967691
624585,"Soler, Jorge","R","R",28.621780964347323,29.052820724162665,38.09499330342079,-19.108119071398008,28.238503975111154,-0.3832769892361618
687401,"Ortiz, Joey","R","R",31.562884652882186,28.074508416236657,30.46834806568054,-11.919405789116148,29.646764162696094,-1.9161204901861346
672640,"Lopez, Otto","R","R",29.359178000783725,28.228496649508866,31.8352811367782,0.03376537853195406,30.59236473663342,1.2252302301387843
645277,"Albies, Ozzie","L","L",35.02253701588522,23.00880829780508,36.880636248108026,-39.5740067025397,37.020992522646985,1.998455506761772
608369,"Seager, Corey","L","L",26.87445314811136,29.419600088928902,29.730088331501097,-24.615697137424068,32.393064475064755,5.6040957231401265
624424,"Conforto, Michael","L","L",26.485479861757064,28.341165128658094,31.26182051257586,-4.28850301938259,28.273547093020575,1.7880672312634545
656555,"Hoskins, Rhys","R","R",31.136960462127696,28.58670831392299,25.634013554420424,-6.453691118728581,32.601993727058094,1.465033264930387
656305,"Chapman, Matt","R","R",28.808522522215622,30.142451987756584,26.733248261980556,-12.160587743518038,27.693222492092534,-1.115300030123052
669394,"Burger, Jake","R","R",23.441570349716752,31.851164481021232,22.8140664940986,-2.5828138128803078,31.506969645520698,8.065399295803957
545361,"Trout, Mike","R","R",30.24848858986453,25.866208835968457,28.628633462620083,-10.60845996794036,24.24094954260706,-6.007539047257456
571970,"Muncy, Max","L","L",26.78049547655794,28.32995173514086,22.7311661508447,-2.3286412942147403,37.59874157043601,10.88878576193784
701538,"Merrill, Jackson","L","L",23.07572845077244,29.235552670168587,23.60031646978009,1.0355098525122002,26.63879644041256,3.563067989640107
595879,"Báez, Javier","R","R",19.696515891223804,28.83785249288459,31.542371351949736,-10.475704615626192,30.027447171628246,10.330931280404421
700932,"Manzardo, Kyle","L","L",22.39133399890158,31.58400562906802,35.94915703863432,-3.257837836660676,33.68846684917757,11.297132850275993
687363,"Scott II, Victor","L","L",23.438021004189466,24.12745457753633,19.683463939776505,-50.689359393336574,32.25708699543159,8.81906599124213
665862,"Chisholm Jr., Jazz","L","L",29.546005570613097,26.04977471108249,31.067468874192556,-3.298790887275364,30.40012277629127,0.854117205678186
681393,"Norby, Connor","R","R",26.750869060735926,26.032319496209777,34.92999158336167,-7.324007808361307,31.945610570494157,5.1323918419567995
677950,"Thomas, Alek","L","L",20.784263596473373,27.319385825470114,17.386462222073433,-26.617932232706107,32.88427712145796,12.100013524984607
690993,"Keith, Colt","L","L",23.45329692694918,29.346097394293583,31.884687711014887,-9.489959856477263,30.511253456027717,7.057956529078545
666134,"Jones, Nolan","L","L",27.38777239781271,27.289297192165126,29.28608785376581,-5.767371950415588,32.92675899904568,5.630016164337029
680718,"Barger, Addison","L","L",32.7772354208124,25.667952374962038,20.093383567832998,-53.12991175550121,32.84805009111996,0.16179071481584728
700250,"Rice, Ben","L","L",30.293046535532625,28.119652676164225,32.70920271608838,-29.03631427922191,28.47804414898688,-1.8150023865457587
669257,"Smith, Will","R","R",32.58389528059631,28.9513861678129,16.71681632042917,-22.152549701199494,31.191490568364777,-1.392404712231544
669397,"Allen, Nick","R","R",26.913638721051118,27.172823110874415,28.759875245626542,-8.505254438313852,31.943621378735266,5.029982657684144
810938,"Williamson, Ben","R","R",27.87930654989617,28.584391913696734,21.64839421721419,-1.3393886515219098,24.877578048587193,-3.001728501308966
608070,"Ramírez, José","L","L",30.369758948611874,21.70589646061842,26.81196481020948,-13.249058199487884,32.654368919732406,2.2823253401966
669127,"Langeliers, Shea","R","R",26.711333186886996,29.662764374322233,35.983461105799535,-16.380383478943525,32.047879577339515,5.441588680063774
668901,"Vientos, Mark","R","R",26.23083285374331,29.35056951571782,27.827239185489358,-6.115728247653782,27.080060698032938,0.8492278442896222
624428,"Frazier, Adam","L","L",20.852130693010164,22.363112910457346,39.07304779873064,1.0780706888760456,23.19295963538826,2.34082894237811
664056,"Bader, Harrison","R","R",28.014846988307088,27.91806827621644,21.469553960704907,-10.651889689578613,33.38721819276065,5.420673486630893
643217,"Benintendi, Andrew","L","L",30.564825248808557,21.992151221485692,22.595034238915375,-25.060774485980883,35.929099361145155,5.3654066556657085
650859,"Rengifo, Luis","L","L",18.88505117571055,26.81676523167335,29.523645702368288,-16.006388722508444,26.0585387342903,7.17348755857973
676694,"Meyers, Jake","R","R",30.84514140981524,30.696099016193116,31.836619121937616,-2.1144779673086407,29.6545434930056,6.7169639290044785
664023,"Happ, Ian","L","L",31.521807318519322,26.334457464208295,26.628713145274684,-5.49179540623409,34.442900440159846,2.921093121640528
630105,"Cronenworth, Jake","L","L",33.38651237585182,27.817953041650796,27.139477671464693,4.791312066838069,31.19494340047169,-2.1915689753801217
643396,"Kiner-Falefa, Isiah","R","R",29.591207626328465,27.6091121056748,27.053517980311238,-28.126375577154917,29.07748236112183,-0.6053037910934087
666310,"Naylor, Bo","L","L",27.131891392105864,31.566421902111763,28.949997573445856,-21.783933409715054,36.04717973479931,8.915288342693458
663757,"Grisham, Trent","L","L",33.16383219818448,30.89779233694198,21.683020508858732,-16.699554525756977,23.92544792839916,-9.238384269785335
621438,"Taylor, Tyrone","R","R",26.65318210891893,25.334531057245098,26.083117748561246,-16.834321620889177,31.050683505751515,4.397501396832613
693307,"Dingler, Dillon","R","R",25.545059130895325,28.251775505272594,37.24182042764647,-10.943795977807607,28.108774253011944,2.5637151221166476
686780,"Pagés, Pedro","R","R",28.2089188641575,28.73993866888124,25.64247034392397,-7.5333036633404715,36.18755583429694,8.228402313526225
682829,"De La Cruz, Elly","L","L",28.88969868437879,30.444534361945678,29.7844526895443,-30.44358377160428,37.16188722331596,8.272188538937176
672695,"Perdomo, Geraldo","L","L",16.797586228241233,25.235820206098065,41.54491825250213,-7.267871471291323,23.970895491195332,7.173309262954099
683146,"Baty, Brett","L","L",30.257586606570783,30.08354753587904,26.1683194723531,-8.044270229797819,26.002707648773978,-4.254878957796766
