name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,scissor_kick,scissor_kick_l,scissor_kick_r
"Burger, Jake",b669394_r,131.94963736526947,308.69397580838324,146.72171952095812,160.3139125748503,143.58946114114116,300.42876252252256,106.2625025825826,67.67576312312312,,,,,,,,,False,,
"Burleson, Alec",b676475_l,95.04315820408164,223.38815259863944,47.23143205442175,329.3423225034013,87.56407531972792,94.42756397278912,44.496282993197255,315.36595635374147,,,,,,,,,False,,
"Busch, Michael",b683737_l,75.12057844413016,174.49880101838755,74.44033606789256,334.3258392079208,57.87029068181815,91.56118295454544,74.27905613636361,310.9085756818182,,,,,,,,,False,,
"Butler, Lawrence",b671732_l,87.45628941176474,144.0845862184874,97.33379428571428,329.5193872268908,92.90143595789476,62.31344774736843,96.42617768421051,307.1498624,,,,,,,,,False,,
"Buxton, Byron",b621439_r,139.9680344370861,317.0990805298013,153.045779602649,140.8971838410596,141.58420476821195,311.54080052980134,165.563219602649,94.6139880794702,,,,,,,,,False,,
"Caballero, José",b676609_r,180.09788892086334,271.80749122302166,118.26874791366907,124.59265179856116,154.8642379856115,243.4034825899281,161.03421007194248,42.12141122302157,,,,,,,,,False,,
"Caglianone, Jac",b695506_l,122.85927056661563,100.058736906585,85.81568735068915,312.30628165390505,70.23303999999999,50.59836480000001,105.15550079999998,273.9039616,,,,,,,,,True,,
"Caminero, Junior",b691406_r,153.84005647058822,339.786111372549,76.76884705882355,203.70507921568628,126.01930602118006,290.60440931921335,147.51426517397883,51.17411776096823,,,,,,,,,True,,
"Canzone, Dominic",b686527_l,97.35968728850324,187.1999843817788,84.33052668112796,341.6488052060737,71.17853327548806,77.66145874186554,95.0906238611714,299.40450151843817,,,,,,,,,True,,
"Carpenter, Kerry",b681481_l,90.21435398230088,202.0175115044248,84.33161699115041,339.02381663716824,88.59434690265486,123.2854757522124,65.78135787610621,336.42383504424777,,,,,,,,,False,,
"Carroll, Corbin",b682998_l,107.22873329446062,207.9904648396501,87.68360699708454,341.528247696793,78.24426379008747,52.48986495626821,86.33017282798838,303.145698425656,,,,,,,,,False,,
"Castro, Willi",b650489_s,73.77978893617022,169.66861654846335,56.743335035461,342.1399496926714,58.47917617021277,126.36712245862884,45.61280264775412,328.9534184397163,148.57424470588236,344.04035226890755,160.1421122689076,181.97238924369748,165.79641747899154,337.3044033613445,170.09249142857144,125.25880336134456,,False,False
"Chapman, Matt",b656305_r,152.4607613893967,329.0558133820841,120.84167371115174,191.7326163071298,157.88964884826322,320.3286581352834,139.7037411334552,80.60696219378428,,,,,,,,,False,,
"Chisholm Jr., Jazz",b665862_l,81.69182060606057,194.36614328548643,79.1973432854865,338.3657740350877,74.54305301435406,123.6647040510367,78.14685039872408,323.2360331738437,,,,,,,,,False,,
"Chourio, Jackson",b694192_r,128.87429571984438,333.55419610894944,139.0345696498055,112.03112466926068,111.035653229572,309.1234347081712,129.72785245136188,70.57445852140077,,,,,,,,,True,,
"Church, Nathan",b701675_l,103.4739045746692,165.9879213610586,73.29628551984875,338.0689793572779,72.37279304347827,95.40391168241968,116.120575879017,307.32620975425334,,,,,,,,,True,,
"Clemens, Kody",b665019_l,147.01980081632647,196.4563624489796,61.14526693877549,347.42187102040816,55.96875755102039,94.65658448979592,69.44148571428575,318.14548897959185,,,,,,,,,True,,
"Clement, Ernie",b676391_r,156.75814400000002,322.09510720000003,155.7609984,169.01502399999998,119.1848192,277.18449280000004,167.9811872,74.50462399999999,,,,,,,,,True,,
"Collins, Isaac",b686555_s,120.3367197359736,151.99870943894388,86.10717570957098,330.69829861386137,48.7926442524917,67.00460066445186,77.39495229235884,313.82018551495014,158.10779555555553,335.0011348148148,87.19155654320988,161.34029135802467,140.83090285714286,300.53281291925464,171.5017560248447,80.52877118012424,,False,True
"Contreras, William",b661388_r,144.08099407653916,337.350108219634,164.42648811980035,164.9273315141431,122.73722444073454,308.30872547579304,132.5732284474124,74.40918010016695,,,,,,,,,True,,
"Contreras, Willson",b575929_r,164.822022754491,318.2836756886228,131.56624790419164,145.19597748502994,161.14197341317367,296.72048383233533,172.23991928143715,91.11795473053893,,,,,,,,,False,,
"Crawford, J.P.",b641487_l,164.11018181818184,200.29944158102768,77.9981941501976,352.9052967588933,67.36319525691698,74.37865454545452,93.26173976284583,322.959166798419,,,,,,,,,True,,
"Crawford, Justin",b702222_l,104.03375156308856,106.1396390207156,103.4075422975518,338.38785596986816,93.11687352165728,65.13101709981166,85.99350809792844,335.6116670433146,,,,,,,,,False,,
"Crow-Armstrong, Pete",b691718_l,63.53033293661059,199.7286702199224,62.68976269081499,342.8158068822769,55.38942072538859,78.07983647668394,66.74854590673574,308.77609326424874,,,,,,,,,False,,
"Cruz, Oneil",b665833_l,103.17669765765766,130.16386486486485,62.93383675675676,333.0727556756757,82.59929981981979,75.02706090090089,76.52908216216213,313.118003963964,,,,,,,,,False,,
"De La Cruz, Elly",b682829_s,116.39851321867324,155.7139192137592,65.45109031941034,343.4348748894349,79.60574584766589,66.04784825552827,93.59622958230956,298.0092744963145,152.01198165605095,341.5195842038217,114.16557350318467,164.64989757961783,129.16890496815284,312.1203607643312,130.11146292993635,78.90364636942674,,True,False
"DeLauter, Chase",b800050_l,130.33505734579438,168.67395259813085,74.50784179439252,330.25951461682246,76.32140224719096,62.94929108614234,124.564696329588,266.9852668164794,,,,,,,,,True,,
"Devers, Rafael",b646240_l,213.63019241558447,215.09437423376625,51.654652259740246,301.7166495584416,84.93347989610389,55.9395004675325,48.154390441558455,289.08671937662336,,,,,,,,,False,,
