"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
71,592178,"Bryant, Kris",167,42.5,0.172,0.069,0.208,0.241,0.178,0.241,0.195,5,29,90.6,13.9,2232,89.9,90.65,23,71,0,0.6999999999999886,6.61,104,150,122,146,306,327,296,"4.862","-4.862","71.2","7.8",29,24,3,2,0,0,5,17.2,0,0,2.13085,0.71859,0.27465,-0.09944,"91.1",171,33.33333333333333,8.333333333333332,6.896551724137931,5.78,-0.52,0.05,2.63,0.172,2,"-6.847887324",0.195,0.382,"6.847887324",-0.023,-0.02300000000000002,-0.141,-0.063,32.4,"38.6",14.992573661838405,-2.9756090300144145,35.13557286005791,0.5492957746478874,37.09782441123323,31.74658561635245
76,663584,"Senger, Hayden",167,45.5,0.171,0.024,0.233,0.195,0.16,0.271,0.249,7,41,87.7,5,2332,90.3,90.27,27,76,0,0,6.45,111,151,121,148,298,319,290,"5.549","-5.549","72.7","7.5",41,30,6,1,0,0,11,26.8,0,0,2.215,0.63539,0.37307,0.25413,"92.7",161,40,3.3333333333333335,2.4390243902439024,5.7,-1.02,0.03,2.54,0.171,1,"-7.301315789",0.249,0.381,"7.301315789",-0.078,-0.07799999999999999,-0.186,-0.111,35.5,"38.6",6.3436547961958345,1.3762608218173566,28.28845586426792,0.4868421052631579,38.03355487470966,26.601892414361433
82,670092,"Brooks, Trenton",168,48.8,0.171,0.143,0.2,0.314,0.206,0.266,0.241,6,35,89.2,19.2,2333,90.7,90.84,18,82,0,0.09999999999999432,6.45,116,148,111,152,286,317,299,"5.587","-5.587","66.9","7.2",35,26,3,2,0,1,9,25.7,0,0,2.0878,0.72061,0.45171,-0.36146,"90.4",144,38.46153846153847,7.6923076923076925,5.714285714285714,5.71,-1.79,-0.15,2.47,0.171,2,"-6.813414634",0.241,0.379,"6.813414634",-0.07,-0.06999999999999998,-0.065,-0.06,22,"36.2",14.521864945902776,0.03461694499918799,30.98608098723572,0.6219512195121951,35.685120205634675,28.58732704851157
40,666165,"Sabol, Blake",85,47.1,0.167,0.083,0.222,0.25,0.165,0.249,0.212,2,12,90,6.9,2165,89.1,89.42,11,40,0,0.30000000000001137,6.65,115,147,119,151,277,311,302,"2.271","-2.271","72.0","7.2",13,9,1,1,0,0,4,30.8,0,0,2.1525,0.75925,0.53875,-0.30975,"91.0",134,44.44444444444444,11.11111111111111,7.6923076923076925,5.56,-0.69,0.02,2.75,0.154,1,"-5.6775",0.235,0.257,"5.6775",-0.045,-0.08099999999999999,-0.007,-0.084,27.5,"37.4",9.97976358738259,5.531208998981437,30.004527524604857,0.575,36.69770897067475,33.74253756260628
26,669398,"Workman, Gage",52,50,0.167,0,0.286,0.167,0.147,0.252,0.267,2,12,86.9,14.7,2329,85.5,85.66,16,26,0,0.20000000000000284,6.47,117,144,116,150,289,322,299,"2.373","-2.373","71.8","7.5",12,7,2,0,0,0,5,41.7,0,0,3,0.38538,-0.10846,-0.00154,"90.2",145,28.57142857142857,0,0,5.66,-1.65,0.27,2.19,0.167,0,"-9.126923077",0.267,0.306,"9.126923077",-0.1,-0.1,-0.139,-0.105,61.5,"35.0",26.565458069803807,-10.263643263259032,45.068230634953395,0.15384615384615385,34.30016729565732,35.58459774125713
174,657136,"Wong, Connor",424,41,0.167,0.026,0.194,0.192,0.155,0.255,0.247,13,78,84.6,12.3,2313,90.3,90.44,39,174,0,0.10000000000000853,6.51,110,151,115,147,291,321,294,"13.529","-13.529","72.2","7.3",79,67,11,2,0,0,12,15.2,0,0,2.12626,0.72439,0.38563,0.20011,"91.0",156,29.850746268656714,5.970149253731343,5.063291139240507,5.68,-1.1,0.11,2.4,0.165,4,"-7.775287356",0.244,0.352,"7.775287356",-0.08,-0.07899999999999999,-0.16,-0.1,22.4,"38.2",12.051032165470692,-2.3585986514687955,30.471069735092104,0.4942528735632184,38.06417160604997,32.74266278737146
61,676480,"Barrero, José",128,47.7,0.167,0.167,0.176,0.333,0.212,0.188,0.167,4,24,83.8,25.2,2286,87.5,87.64,13,61,0,0.09999999999999432,6.41,107,152,119,147,298,320,295,"3.631","-3.631","73.6","7.4",24,18,2,1,0,1,6,25,0,0,2.48016,0.68574,0.35328,-0.1841,"89.8",132,22.22222222222222,5.555555555555555,4.166666666666666,5.78,-0.08,0.16,2.51,0.167,1,"-5.952459016",0.167,0.274,"5.952459016",0,0,0.059,0.024,21.3,"39.7",11.211160869795627,-7.027531624961105,30.71185947530234,0.45901639344262296,40.71229537418306,35.07604767853584
10,663967,"Salazar, César",16,62.5,0.167,0,0.167,0.167,0.147,0.331,0.346,1,6,81.3,22.3,1994,80.1,79.06,1,10,0,-1,5.84,114,144,130,153,288,322,292,"1.035","-1.035","67.0","7.0",6,6,1,0,0,0,0,0,0,0,3.735,0.668,0.605,-0.471,"89.0",209,16.666666666666664,0,0,6.15,-0.82,-0.16,2.21,0.167,0,"-10.35",0.346,0.424,"10.35",-0.179,-0.17899999999999996,-0.257,-0.184,10,"41.6",14.301550897236314,-6.555419166669164,32.28164815046338,0.8,34.741831484125555,33.558176661974805
14,683227,"Freeman, Cody",27,51.9,0.167,0.167,0.2,0.333,0.209,0.179,0.186,1,6,88.6,11.8,2207,88.8,89.14,3,14,0,0.29999999999999716,6.74,108,151,120,148,303,329,292,"0.479","-0.479","67.4","6.4",6,5,0,1,0,0,1,16.7,0,0,1.96786,0.98571,0.66,-0.66,"89.5",172,20,0,0,5.42,2.16,-0.11,2.82,0.167,0,"-3.421428571",0.186,0.229,"3.421428571",-0.019,-0.01899999999999999,0.104,0.03,21.4,"32.6",10.433397919041834,6.30490405079409,24.05843866388833,0.8571428571428571,34.07259657404151,30.122785727219767
187,664983,"McCarthy, Jake",447,41.8,0.163,0.128,0.162,0.291,0.19,0.267,0.235,14,86,86.4,8.3,2286,89.8,90.04,39,187,0,0.20000000000000284,6.51,115,146,104,152,289,321,300,"13.144","-13.144","69.0","7.0",87,76,9,1,2,2,11,12.6,0,0,2.34209,0.53952,0.31337,-0.23594,"90.8",149,30.263157894736842,5.263157894736842,4.597701149425287,5.74,-1.17,-0.06,2.45,0.161,4,"-7.028877005",0.234,0.399,"7.028877005",-0.072,-0.07300000000000001,-0.108,-0.077,20.9,"38.1",9.519177535292107,-2.144306980263189,31.852931090015264,0.5026737967914439,41.106588622822635,28.367894700221793
99,683083,"Nuñez, Nasim",228,43.4,0.162,0.054,0.207,0.216,0.164,0.241,0.243,6,37,87.9,1.7,2249,89.9,90.16,19,99,0,0.29999999999999716,6.4,109,147,106,147,294,315,292,"6.302","-6.302","69.3","6.9",37,29,4,2,0,0,8,21.6,0,0,2.10283,0.75704,0.54909,-0.54909,"91.6",141,37.93103448275862,3.4482758620689653,2.7027027027027026,5.73,-0.39,0.05,2.29,0.162,1,"-6.365656566",0.243,0.318,"6.365656566",-0.081,-0.08099999999999999,-0.102,-0.077,19.2,"35.1",3.3968714099425825,6.226519869381669,29.314442636240983,0.37373737373737376,36.93324265691237,27.005050744874147
52,669288,"Johnson, Daniel",120,43.3,0.16,0.2,0.176,0.36,0.218,0.213,0.182,4,25,84.8,23.4,2315,89.7,90.01,19,52,0,0.29999999999999716,6.44,123,148,115,153,294,321,302,"2.954","-2.954","73.9","7.8",25,18,1,2,0,1,7,28,0,0,2.38019,0.48154,0.25,-0.20269,"93.0",173,33.33333333333333,5.555555555555555,4,6.06,-1.7,-0.13,2.09,0.16,1,"-5.680769231",0.182,0.32,"5.680769231",-0.022,-0.021999999999999992,0.04,0.005,36.5,"43.2",15.640869739274397,-12.965109015125451,29.986892788146566,0.6153846153846154,39.58045083367863,36.23194376272134
177,670231,"Rave, John",499,35.5,0.158,0.092,0.193,0.25,0.172,0.26,0.235,12,76,90,9.2,2310,89.6,89.89,41,177,0,0.30000000000001137,6.36,117,147,110,151,293,321,305,"13.004","-13.004","74.1","7.3",77,58,7,4,0,1,19,24.7,0,0,2.28497,0.59369,0.2508,-0.17375,"92.6",147,46.55172413793103,5.172413793103448,3.896103896103896,5.79,-1.5,0.07,2.41,0.156,3,"-7.346892655",0.24,0.341,"7.346892655",-0.077,-0.08399999999999999,-0.091,-0.088,23.2,"38.9",10.979678134463258,-2.225215456603176,24.643097233449975,0.7853107344632768,36.41357139179884,32.88804678057723
85,690291,"Jung, Jace",211,40.3,0.152,0,0.185,0.152,0.134,0.231,0.23,5,33,88.9,14.1,2206,89.1,89.12,20,85,0,0,6.37,117,147,120,152,295,329,305,"5.618","-5.618","73.5","7.5",33,27,5,0,0,0,6,18.2,0,0,2.31176,0.60188,0.34776,-0.29859,"91.3",138,44.44444444444444,3.7037037037037033,3.0303030303030303,5.79,-1.79,0.01,2.37,0.152,1,"-6.609411765",0.23,0.304,"6.609411765",-0.078,-0.07800000000000001,-0.152,-0.097,23.5,"39.4",9.391492891786607,1.2073837740581865,31.98129171016736,0.47058823529411764,34.311010946690914,28.655160124463535
197,595978,"Hedges, Austin",447,44.1,0.15,0.125,0.153,0.275,0.179,0.184,0.163,12,80,88.1,27.7,2254,89.9,90.03,61,197,0,0.09999999999999432,6.42,108,151,116,145,295,318,288,"13.729","-13.729","71.8","7.6",81,62,8,1,0,3,19,23.5,0,0,2.1102,0.75158,0.52208,-0.18675,"91.4",150,32.25806451612903,3.225806451612903,2.4691358024691357,5.85,0.22,0.1,2.33,0.148,2,"-6.969035533",0.162,0.272,"6.969035533",-0.013,-0.014000000000000012,0.003,-0.005,31,"39.2",13.942081086093836,-9.644247902901869,27.37871567649035,0.6598984771573604,36.389011904086004,36.83752238432397
148,680577,"Keirsey Jr., DaShawn",331,44.7,0.148,0.098,0.163,0.246,0.169,0.197,0.186,9,61,87.5,11.4,2245,90.6,90.8,36,148,0,0.20000000000000284,6.42,112,146,109,151,291,321,300,"9.443","-9.443","68.8","6.7",61,45,7,0,0,2,16,26.2,0,0,2.05838,0.77797,0.52541,-0.36162,"90.6",150,35.55555555555556,4.444444444444445,3.278688524590164,5.78,-1.05,0.01,2.49,0.148,2,"-6.380405405",0.186,0.273,"6.380405405",-0.038,-0.038000000000000006,-0.027,-0.028,24.3,"37.9",3.5835904191458807,7.132116457253187,31.07470282894261,0.32432432432432434,36.227750180093956,20.323719118907103
219,678877,"Noel, Jhonkensy",415,52.8,0.146,0.056,0.182,0.202,0.149,0.176,0.168,13,89,88.5,14.5,2245,88.8,89.01,67,219,0,0.20000000000000284,6.48,108,152,124,147,299,323,294,"15.954","-15.954","77.7","7.6",90,67,10,2,0,1,23,25.6,0,0,2.29516,0.64594,0.36361,-0.14799,"92.7",133,35.82089552238806,2.9850746268656714,2.2222222222222223,5.8,0.2,-0.04,2.37,0.144,2,"-7.284931507",0.167,0.244,"7.284931507",-0.022,-0.02300000000000002,-0.042,-0.027,30.6,"39.1",7.071504803396197,-3.5690521157366173,29.576035026314987,0.4200913242009132,41.146485647639885,34.675493004389516
42,682183,"Avans, Drew",79,53.2,0.143,0,0.182,0.143,0.118,0.179,0.175,2,14,84.7,1.5,2202,89,88.99,6,42,0,0,6.52,112,148,113,151,279,316,298,"3.052","-3.052","66.9","6.1",15,11,2,0,0,0,4,26.7,0,0,2.3181,0.6231,0.65854,-0.78244,"89.5",150,18.181818181818183,0,0,5.61,-1.67,-0.13,2.3,0.133,0,"-7.266666667",0.186,0.199,"7.266666667",-0.032,-0.05299999999999999,-0.056,-0.061,14.3,"34.6",1.376805864144227,5.97883998380476,28.106374030080655,0.23809523809523808,35.3553181653364,26.66630042949209
16,641856,"McKinney, Billy",31,51.6,0.143,0,0.167,0.143,0.126,0.351,0.366,1,7,85.3,16.2,2073,89.9,89.81,4,16,0,-0.10000000000000853,6.39,113,138,119,143,300,325,305,"1.345","-1.345","71.7","7.0",7,6,1,0,0,0,1,14.3,0,0,2.19125,0.6725,0.6425,-0.6425,"89.9",150,16.666666666666664,0,0,5.88,-2.08,-0.04,2.02,0.143,0,"-8.40625",0.366,0.449,"8.40625",-0.223,-0.223,-0.306,-0.225,25,"41.9",12.57684210444402,-0.5285466870041631,38.41801695361962,0.5,38.30385616586647,30.273408578322915
14,592696,"Rosario, Eddie",23,60.9,0.143,0,0.167,0.143,0.126,0.399,0.307,1,7,87.3,5.8,2482,91.8,92.41,5,14,0,0.6000000000000085,6.61,109,146,111,152,306,335,303,"1.66","-1.66","69.5","7.1",7,6,1,0,0,0,1,14.3,0,0,1.91929,0.82786,0.23143,-0.23143,"93.4",222,66.66666666666666,16.666666666666664,14.285714285714285,5.49,-2.14,-0.09,2.58,0.143,1,"-11.857142857",0.307,0.649,"11.857142857",-0.164,-0.164,-0.506,-0.273,35.7,"33.5",11.987522874138241,2.1643662882231682,30.058161307016675,0.7142857142857143,39.814895269312615,26.941249058396664
77,660644,"Bruján, Vidal",174,44.3,0.143,0,0.185,0.143,0.123,0.165,0.153,5,35,86.5,11.2,2235,90.5,90.52,16,77,0,0,6.36,116,147,106,150,291,317,293,"7.2","-7.2","68.3","6.9",36,27,5,0,0,0,9,25,0,0,2.1787,0.69558,0.47169,-0.40857,"90.3",150,29.629629629629626,0,0,5.71,-1.08,0.09,2.29,0.139,0,"-9.350649351",0.149,0.245,"9.350649351",-0.01,-0.009999999999999981,-0.102,-0.042,20.8,"35.1",6.646272823350606,2.313649665146001,32.52690775295635,0.5194805194805194,36.514592376752795,28.065805087528283
88,672569,"Campero, Gustavo",207,42.5,0.143,0.114,0.148,0.257,0.17,0.252,0.237,5,35,85,15.6,2161,89.3,89.57,25,88,0,0.29999999999999716,6.49,110,147,107,149,293,320,297,"5.489","-5.489","68.8","6.8",35,28,3,1,0,1,7,20,0,0,2.30795,0.71471,0.55828,-0.55828,"91.1",137,21.428571428571427,3.571428571428571,2.857142857142857,5.78,-0.61,-0.09,2.23,0.143,1,"-6.2375",0.237,0.353,"6.2375",-0.094,-0.094,-0.096,-0.082,28.4,"35.6",12.196887958008634,-1.3356629364788664,30.872921360156518,0.4772727272727273,32.9326759144435,30.219178892597316
235,607732,"Stallings, Jacob",480,49,0.143,0.029,0.2,0.171,0.137,0.175,0.173,15,105,85.3,11,2293,89.9,90.16,69,235,0,0.29999999999999716,6.36,105,151,122,147,308,327,292,"18.135","-18.135","67.1","7.2",105,75,12,3,0,0,30,28.6,0,0,2.25102,0.62412,0.27815,-0.00339,"89.8",153,26.666666666666668,1.3333333333333335,0.9523809523809524,5.89,-0.15,0.24,2.44,0.143,1,"-7.717021277",0.173,0.235,"7.717021277",-0.03,-0.03,-0.064,-0.038,29.4,"40.5",12.252855515950401,3.4915674947419055,31.739205882765816,0.5106382978723404,39.825074785307066,27.33473258092371
32,666915,"Dalbec, Bobby",87,36.8,0.143,0.071,0.2,0.214,0.153,0.155,0.145,2,14,85.3,23,2179,89.7,90.01,11,32,0,0.29999999999999716,6.65,107,153,122,147,302,324,298,"2.142","-2.142","73.3","7.2",14,10,1,1,0,0,4,28.6,0,0,2.19969,0.68437,0.48742,-0.02226,"90.7",131,30,0,0,5.94,-0.74,-0.03,2.48,0.143,0,"-6.69375",0.145,0.211,"6.69375",-0.002,-0.0020000000000000018,0.003,-0.002,34.4,"40.0",11.548760203666308,1.1539536258339216,35.188474169281434,0.28125,35.659729722860895,30.77904086331541
12,683748,"Mesa Jr., Victor",32,37.5,0.143,0,0.167,0.143,0.126,0.144,0.14,1,7,89.3,34.5,2220,88.9,88.63,3,12,0,-0.30000000000001137,6.29,108,145,103,149,285,320,298,"1.376","-1.376","73.3","8.2",7,6,1,0,0,0,1,14.3,0,0,2.27167,0.71364,0.3575,-0.40917,"93.7",231,33.33333333333333,0,0,5.86,-0.64,-0.15,2.3,0.143,0,"-11.466666667",0.14,0.196,"11.466666667",0.003,0.002999999999999975,-0.053,-0.018,25,"38.2",11.233005757459795,-7.602696722331231,27.235557584197416,0.6666666666666666,38.94614954471632,30.468818770529992
82,677956,"Hinds, Rece",171,48,0.139,0.194,0.167,0.333,0.198,0.283,0.205,5,36,92,3.1,2419,87.3,87.32,44,82,0,0,6.34,106,151,123,147,296,321,293,"3.42","-3.42","75.7","8.0",36,20,2,1,0,2,16,44.4,0,0,2.71707,0.3263,0.04585,-0.06976,"94.1",133,50,20,11.11111111111111,5.82,0.26,0.17,2.25,0.139,4,"-4.170731707",0.205,0.47,"4.170731707",-0.066,-0.06599999999999998,-0.137,-0.085,53.7,"36.6",13.423054843541316,-16.269050346027974,37.29856841726848,0.36585365853658536,38.1670012800855,38.43839314020001
142,681962,"Capra, Vinny",364,39,0.136,0.062,0.149,0.198,0.14,0.226,0.208,11,81,86.3,12.4,2222,88.4,88.51,34,142,0,0.09999999999999432,6.47,108,152,116,147,297,319,288,"11.576","-11.576","68.5","7.2",83,68,8,2,0,1,15,18.1,0,0,2.4919,0.48754,0.37338,-0.21056,"91.6",143,35.82089552238806,2.9850746268656714,2.4096385542168677,5.79,0.28,0.02,2.18,0.133,2,"-8.152112676",0.212,0.307,"8.152112676",-0.072,-0.07899999999999999,-0.109,-0.086,23.9,"37.2",11.64677851787814,-5.712495588780191,33.721024748682304,0.528169014084507,36.21815196350634,30.401222061228424
70,681546,"Outman, James",171,40.9,0.133,0.233,0.105,0.367,0.208,0.298,0.203,4,30,86.9,19.4,2238,88.7,89.1,31,70,0,0.3999999999999915,6.52,113,143,111,148,302,321,301,"3.091","-3.091","73.5","7.8",30,21,1,1,0,2,9,30,0,0,2.51371,0.43857,0.33329,-0.22557,"92.9",173,33.33333333333333,14.285714285714285,10,5.79,-1.42,-0.12,2.12,0.133,3,"-4.415714286",0.203,0.513,"4.415714286",-0.07,-0.07,-0.146,-0.09,44.3,"37.3",18.20553476139319,-6.0312295299758505,38.02287242367077,0.44285714285714284,37.20252646927364,32.79806933971675
48,687515,"Thomas, Colby",95,50.5,0.133,0.067,0.286,0.2,0.143,0.084,0.09,2,15,80.9,7,2388,90.3,90.69,22,48,0,0.4000000000000057,6.56,108,152,117,147,296,325,291,"2.746","-2.746","74.1","7.6",15,7,1,1,0,0,8,53.3,0,0,2.16104,0.68043,0.25917,-0.00958,"91.6",133,28.57142857142857,0,0,5.63,-0.22,0.19,2.31,0.133,0,"-5.720833333",0.09,0.104,"5.720833333",0.043,0.04300000000000001,0.096,0.059,45.8,"34.9",10.833014254433625,-3.3349216356069222,30.559111907976078,0.4791666666666667,38.482252617646026,25.64106352026159
237,592626,"Pederson, Joc",621,38.2,0.13,0.12,0.136,0.25,0.16,0.266,0.23,14,108,91.8,15.4,2205,90.2,90.28,47,237,0,0.09999999999999432,6.42,117,145,120,151,298,326,302,"19.365","-19.365","73.4","7.6",108,90,6,5,1,2,18,16.7,0,0,2.30848,0.53713,0.42532,-0.41882,"93.2",142,47.19101123595505,8.98876404494382,7.4074074074074066,5.75,-1.9,-0.18,2.35,0.13,8,"-8.170886076",0.23,0.396,"8.170886076",-0.1,-0.1,-0.146,-0.106,19.8,"36.9",10.274467640159873,-7.27320541705978,28.34881956467301,0.5443037974683544,36.15053596108514,30.124433671774696
68,676116,"Noda, Ryan",197,34.5,0.13,0.13,0.143,0.261,0.166,0.194,0.163,3,23,86.7,26.2,2295,89.3,89.17,28,68,0,-0.09999999999999432,6.33,115,146,119,151,292,326,300,"5.741","-5.741","71.7","7.4",23,15,2,0,0,1,8,34.8,0,0,2.53044,0.38662,0.2575,-0.11338,"91.7",168,33.33333333333333,6.666666666666667,4.3478260869565215,5.64,-1.59,-0.09,2.43,0.13,1,"-8.442647059",0.163,0.295,"8.442647059",-0.033,-0.033,-0.034,-0.028,41.2,"32.1",18.044771285204174,-1.486205948281829,36.041954742035905,0.36764705882352944,36.41604536063665,30.883428500935793
62,694376,"Whitcomb, Shay",138,44.9,0.13,0.13,0.111,0.261,0.166,0.258,0.225,3,23,83.9,11.8,2373,89.2,89.33,20,62,0,0.09999999999999432,6.36,106,151,121,145,298,327,298,"3.226","-3.226","72.5","7.9",23,19,2,0,0,1,4,17.4,0,0,2.48742,0.415,0.20984,0.08597,"90.5",130,21.052631578947366,5.263157894736842,4.3478260869565215,5.83,-0.7,0.08,2.22,0.13,1,"-5.203225806",0.225,0.383,"5.203225806",-0.095,-0.095,-0.122,-0.092,32.3,"38.3",12.243502614499414,-7.281223232183248,29.776236207462794,0.5967741935483871,38.63966258139461,31.187841288334017
19,689041,"Thomas, Rhylan",34,55.9,0.125,0.125,0.111,0.25,0.14,0.123,0.144,1,8,83.7,14.4,2172,90,90.04,1,19,0,0,6.39,116,148,103,148,271,313,297,"1.178","-1.178","66.2","6.7",9,9,0,1,0,0,0,0,0,0,2.26526,0.99111,0.30842,-0.22947,"91.2",144,33.33333333333333,0,0,6.03,-1.9,0.06,2.56,0.111,0,"-6.2",0.13,0.17,"6.2",-0.019,-0.019000000000000003,0.08,0.017,5.3,"39.9",4.421265257777495,2.076788649695705,30.500389402285144,0.42105263157894735,37.137783004474876,29.48501790616675
18,605204,"Davis, J.D.",31,58.1,0.125,0,0.2,0.125,0.111,0.135,0.135,1,8,87.4,-13.2,2452,90.4,91.19,8,18,0,0.7999999999999972,6.78,108,153,124,147,300,324,290,"1.411","-1.411","72.7","7.1",8,5,1,0,0,0,3,37.5,0,0,2.25167,0.57056,0.07111,0.21556,"91.4",116,40,0,0,5.24,-1.71,-0.09,2.32,0.125,0,"-7.838888889",0.135,0.181,"7.838888889",-0.01,-0.010000000000000009,-0.056,-0.024,44.4,"35.3",4.317257282324217,14.11210164731314,36.03914460550347,0.4444444444444444,37.746815089304796,22.168572802427448
79,668952,"Kreidler, Ryan",179,44.1,0.125,0,0.211,0.125,0.111,0.23,0.222,4,32,89.6,16.4,2258,87.8,87.66,31,79,0,-0.09999999999999432,6.29,105,151,113,145,297,319,285,"6.379","-6.379","71.0","7.8",32,19,4,0,0,0,13,40.6,0,0,2.53608,0.47962,0.23769,0.02667,"91.0",133,31.57894736842105,5.263157894736842,3.125,5.69,-0.47,-0.08,2.35,0.125,1,"-8.074683544",0.222,0.31,"8.074683544",-0.097,-0.097,-0.185,-0.119,39.2,"38.3",17.409828020502708,-2.031247399819066,38.780693038274386,0.4430379746835443,37.502681401415096,30.580961636370603
18,679822,"Foscue, Justin",42,42.9,0.125,0.125,0.167,0.25,0.157,0.194,0.176,1,8,93,38.3,2153,90.3,90.71,2,18,0,0.4000000000000057,6.61,116,154,126,148,312,325,293,"1.149","-1.149","71.1","7.1",8,6,0,1,0,0,2,25,0,0,2.13444,0.68778,0.80056,-0.80056,"90.8",163,66.66666666666666,0,0,5.84,1.93,0.16,2.35,0.125,0,"-6.383333333",0.176,0.28,"6.383333333",-0.051,-0.05099999999999999,-0.03,-0.037,11.1,"31.1",8.3304714318745,-0.7106830099209727,28.468836423928593,0.6666666666666666,38.397930068839166,31.830487308970632
24,680737,"Helman, Michael",56,42.9,0.125,0.375,0,0.5,0.256,0.225,0.12,1,8,85.3,34.9,2221,88.8,89.17,7,24,0,0.4000000000000057,6.64,104,149,112,142,309,329,293,"1.155","-1.155","72.0","7.8",8,7,0,0,0,1,1,12.5,0,0,2.10417,0.84167,0.34292,-0.33625,"91.0",193,14.285714285714285,14.285714285714285,12.5,5.38,1.96,0.12,2.37,0.125,1,"-4.8125",0.12,0.432,"4.8125",0.005,0.0050000000000000044,0.068,0.031,29.2,"29.6",11.957567449105483,-4.393679150919878,28.77533931739085,0.875,36.53690112076498,31.784364240708435
32,668731,"Baddoo, Akil",54,59.3,0.125,0.063,0.167,0.188,0.134,0.262,0.271,2,16,90.3,9,2190,89.7,89.99,9,32,0,0.29999999999999716,6.5,116,146,106,152,294,325,301,"2.721","-2.721","71.2","7.7",16,12,1,1,0,0,4,25,0,0,2.42094,0.46062,0.23062,0.015,"92.4",151,41.66666666666667,0,0,5.79,-1.16,0.04,2.34,0.125,0,"-8.503125",0.271,0.334,"8.503125",-0.146,-0.14600000000000002,-0.146,-0.128,28.1,"42.1",15.482833227226834,-2.2704763482678834,26.937272247326455,0.625,38.76948396344606,27.103853644927693
163,600869,"Candelario, Jeimer",375,43.5,0.123,0.11,0.143,0.233,0.147,0.176,0.138,9,73,87.8,13.1,2158,89.8,90.07,51,163,0,0.29999999999999716,6.46,113,146,121,148,292,323,298,"12.503","-12.503","69.5","8.1",75,51,5,2,0,2,24,32,0,0,2.30264,0.56138,0.54969,-0.54969,"91.1",144,29.411764705882355,7.8431372549019605,5.333333333333334,5.71,-1.08,-0.01,2.16,0.12,4,"-7.670552147",0.142,0.268,"7.670552147",-0.015,-0.021999999999999992,-0.035,-0.029,31.3,"34.6",15.958816065838134,-6.5952397293008405,35.825077507941266,0.50920245398773,36.98241646996536,31.070723239907064
112,666163,"Rortvedt, Ben",288,38.9,0.12,0.02,0.143,0.14,0.114,0.188,0.187,6,50,82.5,16.2,2255,90.8,91.16,27,112,0,0.4000000000000057,6.42,115,145,109,148,286,315,287,"8.848","-8.848","69.6","7.0",50,42,5,1,0,0,8,16,0,0,2.09277,0.70418,0.60811,-0.55586,"89.8",134,21.428571428571427,2.380952380952381,2,5.66,-1.48,-0.05,2.38,0.12,1,"-7.9",0.187,0.25,"7.9",-0.067,-0.067,-0.11,-0.074,24.1,"36.5",10.630834436087381,-1.984500681863113,28.771855719745897,0.6160714285714286,36.756105873098576,28.355145339895163
27,644433,"Tromp, Chadwick",69,39.1,0.118,0.235,0.077,0.353,0.195,0.215,0.188,2,17,89,13.7,2228,88.2,88.45,7,27,0,0.20000000000000284,6.53,108,149,119,144,298,315,286,"0.293","-0.293","70.7","7.9",17,14,0,1,0,1,3,17.6,0,0,2.46519,0.51407,0.11704,-0.11333,"91.5",158,35.714285714285715,7.142857142857142,5.88235294117647,6.06,-0.54,0.24,2.19,0.118,1,"-1.085185185",0.188,0.321,"1.085185185",-0.07,-0.07,0.032,-0.02,25.9,"42.8",7.688216806054811,-4.6598129677589375,29.87076580312103,0.5185185185185185,38.540422885630576,29.8303694355151
123,669261,"Suwinski, Jack",353,34.8,0.115,0.077,0.156,0.192,0.132,0.268,0.212,6,52,86.2,18.7,2306,89.3,89.64,42,123,0,0.29999999999999716,6.49,116,145,117,151,298,320,295,"11.18","-11.18","74.5","7.5",52,33,4,1,0,1,19,36.5,0,0,2.44317,0.44779,0.29451,-0.28631,"92.3",182,36.36363636363637,15.151515151515152,9.615384615384617,5.66,-1.63,-0.08,2.3,0.115,5,"-9.089430894",0.212,0.426,"9.089430894",-0.097,-0.09699999999999999,-0.234,-0.136,34.1,"39.3",13.656370800215074,2.623233316793906,34.92565211528023,0.43089430894308944,37.01011269608293,27.002775866525905
