name,uid,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
"Muncy, Max",b571970_l,89.14387576751118,216.01737514157975,78.81282885245905,343.19007856929954,47.97358020864384,58.74897812220564,88.16651135618478,308.79687558867363,,,,,,,,
"Murakami, Munetaka",b808959_l,88.92819733333329,176.9677896,65.22933600000002,330.8363026666666,80.07798799999999,66.95004799999997,59.99409039999999,320.12414320000005,,,,,,,,
"Naylor, Josh",b647304_l,85.36013873972601,115.38245479452053,79.80263517808217,335.37631605479453,58.867230027397255,96.06595353424655,79.60728328767122,310.0641891506849,,,,,,,,
"Neto, Zach",b687263_r,187.8088120250522,282.9509117327766,166.64920217118996,71.72088668058458,159.61927331941547,248.78284726513573,176.79646697286015,44.28090137787055,,,,,,,,
"Nimmo, Brandon",b607043_l,109.67432467222883,184.14904772348035,77.76373816448154,328.90834345649586,75.29834564958286,61.999922193087,79.93265754469604,312.3629028843862,,,,,,,,
"Nuñez, Nasim",b683083_l,72.97418043290044,154.57933956709957,89.07731532467535,336.56712519480516,64.60339601731604,68.18841696969696,89.3170870995671,304.3519816450216,136.4228204081633,338.56741469387754,149.40995836734692,164.28738775510203,141.19415999999998,304.4886310204082,150.64115918367347,80.86315102040814
"Nuñez, Nasim",b683083_r,72.97418043290044,154.57933956709957,89.07731532467535,336.56712519480516,64.60339601731604,68.18841696969696,89.3170870995671,304.3519816450216,136.4228204081633,338.56741469387754,149.40995836734692,164.28738775510203,141.19415999999998,304.4886310204082,150.64115918367347,80.86315102040814
"O'Hearn, Ryan",b656811_l,102.7308482972136,173.28924755417958,98.66700804953562,320.97623133126933,47.84774934984518,81.43060037151703,103.00836730650157,302.40004755417954,,,,,,,,
"Ohtani, Shohei",b660271_l,107.74289125925928,156.80449955555554,80.63079229629632,340.41203397530865,85.36860088888888,121.91807703703705,89.84298903703704,326.0382992592593,,,,,,,,
"Okamoto, Kazuma",b672960_r,146.1607443236994,316.6174063352601,156.25479676300574,187.3995224046243,153.1030509132948,298.8711012254335,126.34635172254335,66.50118640462429,,,,,,,,
"Olson, Matt",b621566_l,98.92817197396967,202.7842467678959,65.08049440347068,351.16067453362257,64.66642099783085,63.13619609544469,81.83055392624732,297.0019097613883,,,,,,,,
"Pages, Andy",b681624_r,150.71887127589966,339.6222989749182,110.40510290076335,214.93616820065432,135.48063249727372,309.267119214831,156.98057858233366,105.11939943293348,,,,,,,,
"Paredes, Isaac",b670623_r,192.6141215037594,335.3034666666667,95.30810887218041,204.0900838095238,159.14428205771648,302.8904212797993,184.64454183186947,105.01020065244668,,,,,,,,
"Pasquantino, Vinnie",b686469_l,147.57506298181818,146.74870341818183,82.76338996363636,334.6800352,80.7743540363636,78.90828945454544,68.95712901818182,328.50912145454544,,,,,,,,
"Pederson, Joc",b592626_l,94.25469052631576,208.41537815789474,54.00948552631583,331.83586605263156,62.520866052631575,100.83858210526316,58.08932684210524,304.54414499999996,,,,,,,,
"Peraza, Oswald",b672724_r,150.66138563922945,336.03320546409816,133.3234527495622,145.45187950963222,132.89414584938706,322.29481639229425,165.43310486865153,105.46409078809108,,,,,,,,
"Perdomo, Geraldo",b672695_l,96.48916741873802,73.77761499043977,46.3120746462715,303.3896064244742,75.84750592734221,52.82172634799235,45.91185560229445,296.7678568260038,187.5759826600985,308.7849387192118,140.09960354679805,79.64907507389164,160.52777536945817,288.59800591133006,152.2193639408867,69.48891034482757
"Perdomo, Geraldo",b672695_r,96.48916741873802,73.77761499043977,46.3120746462715,303.3896064244742,75.84750592734221,52.82172634799235,45.91185560229445,296.7678568260038,187.5759826600985,308.7849387192118,140.09960354679805,79.64907507389164,160.52777536945817,288.59800591133006,152.2193639408867,69.48891034482757
"Perez, Salvador",b521692_r,166.50104260381593,338.664083681257,92.88616350168354,173.67753122334457,169.99054238202248,333.61970588764046,143.95321689887638,111.34075595505618,,,,,,,,
"Peters, Tristan",b671976_l,91.8571542857143,153.70066604651163,84.90804013289038,329.7605039202658,54.98445182724255,57.642869634551516,87.07392132890367,296.64355242524914,,,,,,,,
"Peña, Jeremy",b665161_r,166.0127606112054,330.1825184380306,97.86478125636674,159.6472524278438,169.68478696095076,320.82047728353143,150.34563205432937,84.13517962648555,,,,,,,,
"Rafaela, Ceddanne",b678882_r,158.82612442477875,325.23834513274335,136.07065982300887,193.44909646017697,142.63158495575223,311.21126000000004,160.13876548672565,108.28680283185841,,,,,,,,
"Raleigh, Cal",b663728_l,71.92194464065709,182.70372993839834,69.12826973305955,340.741130513347,71.60141108829565,88.66084369609857,53.65999737166321,327.1711122792608,164.87913223529415,325.6695836862745,155.9622619607843,168.53794949019607,165.18946007843138,298.9420894117647,151.17301709803922,69.57495090196079
"Raleigh, Cal",b663728_r,71.92194464065709,182.70372993839834,69.12826973305955,340.741130513347,71.60141108829565,88.66084369609857,53.65999737166321,327.1711122792608,164.87913223529415,325.6695836862745,155.9622619607843,168.53794949019607,165.18946007843138,298.9420894117647,151.17301709803922,69.57495090196079
"Raley, Luke",b670042_l,101.72405404990405,174.7451792706334,85.9034383109405,337.85822433781186,70.25166587332056,85.71109466410746,70.14760199616124,329.6582495201535,,,,,,,,
"Ramos, Heliot",b671218_r,154.12672774193547,327.6167584516129,139.81192619354837,187.69510141935484,136.0297871405493,305.1720266235864,143.74876794830374,83.07366901453955,,,,,,,,
"Ramírez, José",b608070_l,82.75155513859278,192.44384818763325,38.530209637526674,338.4176893816632,69.30168189247311,123.04771062365592,33.935723698924726,325.30602494623656,166.8898968786127,340.52487583815025,139.48091930635837,184.79502335260116,159.21425202312145,319.70753849710985,152.3773160693642,107.28945017341042
"Ramírez, José",b608070_r,82.75155513859278,192.44384818763325,38.530209637526674,338.4176893816632,69.30168189247311,123.04771062365592,33.935723698924726,325.30602494623656,166.8898968786127,340.52487583815025,139.48091930635837,184.79502335260116,159.21425202312145,319.70753849710985,152.3773160693642,107.28945017341042
"Realmuto, J.T.",b592663_r,161.93429547445254,333.1428426277372,108.01216291970802,203.66012496350365,148.75113781021898,313.57915970802924,148.21072496350368,93.20192992700727,,,,,,,,
"Rengifo, Luis",b650859_l,106.83106990163931,137.03795986885245,60.61199003278688,288.977568,67.62688209836065,55.20020301639346,74.50771304918028,265.32654268852457,162.48854399999996,288.81257600000004,113.05092266666666,108.41222400000001,148.11054933333332,259.22891733333336,152.59073066666664,40.77907200000001
"Rengifo, Luis",b650859_r,106.83106990163931,137.03795986885245,60.61199003278688,288.977568,67.62688209836065,55.20020301639346,74.50771304918028,265.32654268852457,162.48854399999996,288.81257600000004,113.05092266666666,108.41222400000001,148.11054933333332,259.22891733333336,152.59073066666664,40.77907200000001
"Reynolds, Bryan",b668804_l,78.51603901060072,103.7183270671378,69.0204090459364,326.6033913780918,68.55681159010601,88.3065229681979,56.66192734982327,322.00950190812716,146.03028397350997,320.1412217218543,144.74447894039736,154.6737298013245,155.07874543046353,316.8566124503311,161.39508556291395,100.85899178807946
